budget,genres,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,vote_average,vote_count,title,soup
20000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",en,10.362012,"[{'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1971-10-07,17900000.0,117.0,6.8,260.0,Bedknobs And Broomsticks,Adventure Fantasy Animation Comedy Family Music robertstevenson robertstevenson angelalansbury davidtomlinson roddymcdowall flying witch worldwarii broom
3000000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,16.488937,"[{'name': 'RKO Radio Pictures', 'id': 6}, {'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1951-07-03,572000000.0,75.0,7.0,1557.0,Alice In Wonderland,Animation Adventure Family Fantasy hamiltonluske hamiltonluske kathrynbeaumont vernafelton edwynn cat dream queen heart animation nothing teaparty
12000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",en,10.197106,"[{'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1981-07-10,29800000.0,82.0,7.0,884.0,The Fox And The Hound,Adventure Animation Drama Family tedberman tedberman mickeyrooney kurtrussell pearlbailey basedonnovel fox friendship dog animal hunting unlikelyfriendship
8200000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",en,9.06773,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Robert Wise Productions', 'id': 6304}, {'name': 'Argyle Enterprises', 'id': 6305}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1965-03-02,286214286.0,174.0,7.4,966.0,The Sound Of Music,Drama Family Music Romance robertwise robertwise julieandrews christopherplummer eleanorparker resistance austria worldwarii musical musiccompetition salzburg basedonplayormusical classic alp governess convent musiccontest novice puppetshow nuninlove nazioccupation 1930s
28000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,16.640522,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Gordon Company', 'id': 1073}, {'name': 'Silver Pictures', 'id': 1885}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-07-15,140767956.0,131.0,7.5,4005.0,Die Hard,Action Thriller johnmctiernan johnmctiernan brucewillis alanrickman alexandergodunov helicopter journalist basedonnovel terrorist skyscraper christmasparty s.w.a.t. hostage kidnapping vault fistfight murder heist shootout losangeles onemanarmy explosion violence fbiagent walkietalkie christmaseve elevatorshaft onenight actionhero
10000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",en,6.685948,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Allied Vision', 'id': 5570}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-03-05,32101000.0,108.0,5.4,198.0,The Lawnmower Man,Horror Thriller Science Fiction brettleonard brettleonard jefffahey piercebrosnan jennywright dream chimp manipulation botanist virtualreality lemonade intelligent
4500000,"[{'id': 18, 'name': 'Drama'}]",en,11.223572,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'October Films', 'id': 236}, {'name': 'CiBy 2000', 'id': 7832}, {'name': 'Thin Man Films', 'id': 10100}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1996-05-24,13417292.0,142.0,7.1,127.0,Secrets & Lies,Drama mikeleigh mikeleigh timothyspall brendablethyn mariannejean-baptiste londonengland secret sociallydeprivedfamily reunion motherdaughterrelationship illegitimateson
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,8.685761,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Clinica Estetico', 'id': 1274}, {'name': 'Clavius Base', 'id': 38944}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-10-04,34585416.0,108.0,6.8,230.0,That Thing You Do!,Comedy Drama tomhanks tomhanks tomeverettscott johnathonschaech tomhanks popstar musical recordlabel music musicband
65000000,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",en,14.482345,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Forge', 'id': 2980}, {'name': 'The Steve Tisch Company', 'id': 21920}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-10-11,89456761.0,120.0,6.4,323.0,The Long Kiss Goodnight,Crime Action Mystery Thriller rennyharlin rennyharlin geenadavis samuell.jackson yvonnezima assassination amnesia hostage chase darkcomedy teacher escape singlemother timebomb candlelightvigil rogueagent streetshootout exciaagent christmasparade
50000000,"[{'id': 12, 'name': 'Adventure'}]",en,10.789928,"[{'name': 'Constellation Films', 'id': 457}, {'name': 'Paramount', 'id': 6033}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-10-11,75000000.0,109.0,6.4,238.0,The Ghost And The Darkness,Adventure stephenhopkins stephenhopkins michaeldouglas valkilmer tomwilkinson africa lion bridge basedontruestory kenya animalattack lionattack colonialism swahili
14500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,11.774061,"[{'name': 'Bazmark Films', 'id': 240}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-10-31,147298761.0,120.0,6.7,1406.0,Romeo + Juliet,Drama Romance bazluhrmann bazluhrmann leonardodicaprio clairedanes johnleguizamo shakespeare forbiddenlove gunviolence starcrossedlovers shakespeareinmoderndress teenageromance masquerade shakespeare'sromeoandjuliet gangstergrip
44000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,9.198283,"[{'name': 'Propaganda Films', 'id': 278}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Baltimore Pictures', 'id': 11407}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-10-18,165615285.0,147.0,7.3,729.0,Sleepers,Crime Drama Thriller barrylevinson barrylevinson robertdeniro bradpitt kevinbacon childabuse sadistic sexualabuse pastor repayment juvenileprison courtcase pub court juveniledelinquent child
2000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",en,6.048904,"[{'name': 'Rollins-Joffe Productions', 'id': 13954}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1973-12-17,18344729.0,89.0,7.0,206.0,Sleeper,Comedy Romance Science Fiction woodyallen woodyallen woodyallen dianekeaton johnbeck sex revolution future dystopia government control satire independentfilm robot tyranny cyrogenics anarchiccomedy
2000000,"[{'id': 35, 'name': 'Comedy'}]",en,4.331819,"[{'name': 'United Artists', 'id': 60}, {'name': 'Jack Rollins & Charles H. Joffe Productions', 'id': 13309}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1971-04-28,11833696.0,82.0,6.7,167.0,Bananas,Comedy woodyallen woodyallen woodyallen louiselasser carlosmontalbán revolution politicalactivism loser
7500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",en,11.400353,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Prominent Features', 'id': 11352}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-07-15,62493712.0,108.0,7.1,576.0,A Fish Called Wanda,Comedy Crime charlescrichton charlescrichton johncleese jamieleecurtis kevinkline robbery infidelity cheating heartattack heist lawyer silencer courtroom americanabroad cultfilm animalabuse barrister stuttering weir yelling killingadog cuticalscissors runoverbyasteamroller gag excuse barrel zoophilia screwball stolenjewelry
4000000,"[{'id': 35, 'name': 'Comedy'}]",en,10.714173,"[{'name': 'HandMade Films', 'id': 20076}, {'name': 'Python (Monty) Pictures', 'id': 58752}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1979-08-17,20045115.0,94.0,7.7,1230.0,Life Of Brian,Comedy terryjones terryjones grahamchapman johncleese terrygilliam christianity malenudity jewry resistance gladiator romanempire balcony miracle graffiti jesuschrist doomedman homily latin threekings crucifixion bethlehem dyinganddeath stoning sermononthemount montypython anarchiccomedy
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",en,5.378996,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Artista Management', 'id': 8844}, {'name': 'Peerford Ltd.', 'id': 8846}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1982-04-25,28215453.0,132.0,6.9,89.0,Victor/Victoria,Comedy Music Romance blakeedwards blakeedwards julieandrews jamesgarner robertpreston cabaret musical crossdresser
12000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",en,4.473327,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1965-07-01,25333333.0,160.0,7.2,64.0,The Great Race,Adventure Comedy blakeedwards blakeedwards jacklemmon tonycurtis nataliewood slapstick ensemblecast automobileracing crosscountryrace turnofthecentury
2500000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",en,12.109198,"[{'name': 'Tatira-Hiller Productions', 'id': 273}, {'name': 'Warner Brothers/Seven Arts', 'id': 4051}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-07-18,50700000.0,111.0,7.6,384.0,Bonnie And Clyde,Crime Drama arthurpenn arthurpenn warrenbeatty fayedunaway michaelj.pollard ambush sheriff waitress prohibition texas bankrobber oklahoma impotence missouri texasranger gravedigger
6000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",en,14.044122,"[{'name': 'Great American Films Limited Partnership', 'id': 137}, {'name': 'Vestron Pictures', 'id': 12360}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-08-21,213954274.0,100.0,7.1,1371.0,Dirty Dancing,Drama Music Romance emileardolino emileardolino jennifergrey patrickswayze jerryorbach dancing sex hotel robbery sistersisterrelationship dancingmaster mambo danceperformance daughter summercamp secretlove teenagecrush doctor classdifferences youth familyholiday sensuality unwantedpregnancy summerromance abortion catskillresort
1200000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,12.22034,"[{'name': 'Live Entertainment', 'id': 285}, {'name': 'Lionsgate', 'id': 1632}, {'name': 'Dog Eat Dog Productions Inc.', 'id': 26198}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-09-02,14661007.0,99.0,8.1,3821.0,Reservoir Dogs,Crime Thriller quentintarantino quentintarantino harveykeitel timroth michaelmadsen traitor jewelry psychopath thief heist betrayal mystery escape gang plangonewrong warehouse ensemblecast allmalecast toldinflashback heistgonewrong foreshadowing rendezvous iconic setinoneroom uneasyalliance ragtaggroup
6000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",en,18.206972,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Hemdale Film Corporation', 'id': 469}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-12-18,138530565.0,120.0,7.5,1236.0,Platoon,Drama War Action oliverstone oliverstone tomberenger charliesheen willemdafoe famousscore hero mine vietnamwar village gore jungle fword soldier battle combat 1960s
6500000,"[{'id': 35, 'name': 'Comedy'}]",en,8.051891,"[{'name': 'Gladden Entertainment', 'id': 1648}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-07-05,30218387.0,97.0,6.4,255.0,Weekend At Bernie'S,Comedy tedkotcheff tedkotcheff andrewmccarthy jonathansilverman catherinemarystewart beach missionofmurder bos badboss house femalecorpse
49000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",en,16.628427,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Canal+', 'id': 5358}, {'name': 'Carolco Pictures', 'id': 14723}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-03-20,352927224.0,127.0,6.5,869.0,Basic Instinct,Thriller Mystery paulverhoeven paulverhoeven michaeldouglas sharonstone georgedzundza dancing malenudity femalenudity sexualobsession sanfrancisco sadistic detective jealousy gun eroticism menace nudity suspicionofmurder ex-lover plannedmurder cigarette bisexuality orgasm bedroom bed underwear dyinganddeath auto dangerous lover striptease sadism police psychopath femmefatale sociopath bdsm eroticthriller
38000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",en,7.829619,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Ixtlan Productions', 'id': 525}, {'name': 'Carolco Pictures', 'id': 14723}, {'name': 'Bill Graham Films', 'id': 78806}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-03-01,34416893.0,140.0,6.7,285.0,The Doors,Drama Music oliverstone oliverstone valkilmer megryan kylemaclachlan hippie poetry sex rockandroll nudity hallucination wilderness airplane musical addicted joint organ lsd biography alcoholism thedoors carcrash singer drug musicband flashback bloodritual
3705538,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,7.404329,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Channel Four Films', 'id': 181}, {'name': 'Palace Pictures', 'id': 927}, {'name': 'Nippon Film Development and Finance Inc.', 'id': 1202}, {'name': 'Eurotrustees', 'id': 8876}, {'name': 'British Screen Productions', 'id': 12745}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}]",1992-09-02,62548947.0,112.0,6.9,180.0,The Crying Game,Romance Crime Drama Thriller neiljordan neiljordan stephenrea jayedavidson mirandarichardson transvestism gay hostage loveofone'slife northernireland homosexuality gayinterest teenagecrush soldier politicalunrest
12500000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",en,6.792215,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'GGR', 'id': 67780}, {'name': 'Zupnik Cinema Group II', 'id': 67781}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-09-15,10725228.0,100.0,7.5,330.0,Glengarry Glen Ross,Crime Drama Mystery jamesfoley jamesfoley alpacino jacklemmon alecbaldwin robbery office shop estateagent company contest cowardliness cultfilm realestate pressure neo-noir
12000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,15.417202,"[{'name': 'Keith Barish Productions', 'id': 964}, {'name': 'Incorporated Television Company', 'id': 1155}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1982-12-08,30036000.0,151.0,7.4,149.0,Sophie'S Choice,Drama Romance alanj.pakula alanj.pakula merylstreep kevinkline petermacnicol newyork concentrationcamp holocaust writer
10500000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,19.358546,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1982-04-03,792965326.0,115.0,7.3,3359.0,E.T. The Extra-Terrestrial,Science Fiction Adventure Family Fantasy stevenspielberg stevenspielberg henrythomas drewbarrymore robertmacnaughton farewell homesickness nasa extraterrestrialtechnology operation spacemarine lossoffather hidingplace ridingabicycle flyingsaucer prosecution halloween flowerpot finger single
60000000,"[{'id': 12, 'name': 'Adventure'}]",en,7.046753,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Don Simpson/Jerry Bruckheimer Films', 'id': 10288}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-06-27,157920733.0,107.0,5.9,359.0,Days Of Thunder,Adventure tonyscott tonyscott tomcruise robertduvall nicolekidman stock-car-race daytona carcrash
15000000,"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",en,20.301019,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-05-16,356830601.0,110.0,6.7,1736.0,Top Gun,Action Romance War tonyscott tonyscott tomcruise kellymcgillis valkilmer lovesickness lossoflover fighterpilot self-discovery pilot ejectionseat dyinganddeath officer trainingcamp airforce airplane dangerous battleassignment u.s.navy hostility secretlove cowardliness pilotschool
36000000,"[{'id': 18, 'name': 'Drama'}]",en,9.178371,"[{'name': 'Sony Pictures', 'id': 34}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-10-12,20300385.0,129.0,6.8,257.0,The People Vs. Larry Flynt,Drama milošforman milošforman woodyharrelson courtneylove edwardnorton poison pornography freelove aid eroticism groupsex wheelchair lastjudgment courtcase sentence airplane baptism vulgar millionaire drugsandaddiction disabled
0,"[{'id': 18, 'name': 'Drama'}]",en,12.252186,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1981-12-04,19255967.0,109.0,7.3,101.0,On Golden Pond,Drama markrydell markrydell katharinehepburn henryfonda janefonda son daughter motherdaughterrelationship familyholiday familyconflict
5000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",en,6.501177,"[{'name': 'United Artists', 'id': 60}, {'name': 'Jewel Productions', 'id': 10257}, {'name': 'Pimlico Films', 'id': 10258}, {'name': 'Incorporated Television Company (ITC)', 'id': 15980}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1975-05-21,41833347.0,113.0,6.7,138.0,The Return Of The Pink Panther,Mystery Comedy Crime blakeedwards blakeedwards petersellers christopherplummer herbertlom robbery diamant côted'azur inspector panther
6788000,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",en,7.88101,"[{'name': 'PolyGram Filmed Entertainment', 'id': 1382}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-04-19,13878334.0,103.0,5.9,107.0,Drop Dead Fred,Comedy Fantasy Family atedejong atedejong phoebecates rikmayall marshamason childhoodmemory imaginaryfriend
